product_name,ingredient,interaction_count,top_interaction_types
OSIREC 4G /60 G 7 REKTAL SUSPANSIYON,mesalazine,443,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
"OSMOLAK 667 MG/ML COZELTI, 250 ML",lactulose,1,therapeutic efficacy
OSTRIOL 1 MCG/ML IV 1 MLX 25 AMP,calcitriol,183,"metabolism, therapeutic efficacy, serum concentration"
OSTRIOL 2 MCG/ML I.V. ENJ COZ ICEREN 25 AMP,calcitriol,183,"metabolism, therapeutic efficacy, serum concentration"
OTIPAX %1 KULAK DAMLASI,lidocaine,572,"metabolism, risk or severity of adverse effects, serum concentration"
"OTRIVINE CARE 1MG/ML DOZ AYARLI BURUN SPREYİ, 10 ML",xylometazoline,232,"hypotensive activities, vasoconstricting activities, atrioventricular blocking (AV block) activities"
OTRIVINE DOZ AYARLI 1 MG/ML BURUN SPREYI,xylometazoline,232,"hypotensive activities, vasoconstricting activities, atrioventricular blocking (AV block) activities"
OTRIVINE MENTHOL DOZ AYARLI BURUN SPREYI 1 MG/ML,xylometazoline,232,"hypotensive activities, vasoconstricting activities, atrioventricular blocking (AV block) activities"
"OTRIVINE PEDIATRIK 0.5 MG/ML DOZ AYARLI BURUN SPREYI, COZELTI",xylometazoline,232,"hypotensive activities, vasoconstricting activities, atrioventricular blocking (AV block) activities"
"OTİKAİN %1 KULAK DAMLASI, ÇÖZELTİ, 15 ML",lidocaine,572,"metabolism, risk or severity of adverse effects, serum concentration"
"OVADRIL %13,33+%1,66+%2,5 LOSYON, 40 G",lidocaine,572,"metabolism, risk or severity of adverse effects, serum concentration"
OVADRIL 120 GR LOSYON,lidocaine,572,"metabolism, risk or severity of adverse effects, serum concentration"
OVIRPROXIL 245 MG 30 FTB,tenofovir disoproxil,271,"metabolism, risk or severity of adverse effects, serum concentration"
OXALPIN 100 MG IV INF ICIN LIYOFILIZE TOZ ICEREN 1 FLK,oxaliplatin,59,"metabolism, serum concentration, cardiotoxic activities"
OXALPIN 50 MG IV INF ICIN LIYOFILIZE TOZ ICEREN 1 FLK,oxaliplatin,59,"metabolism, serum concentration, cardiotoxic activities"
OXATU-S 100 MG/20 ML IV INF ICIN KONS COZ ICEREN 1 FLK,oxaliplatin,59,"metabolism, serum concentration, cardiotoxic activities"
OXATU-S 50 MG/10 ML IV INF ICIN KONS COZ ICEREN 1 FLK,oxaliplatin,59,"metabolism, serum concentration, cardiotoxic activities"
OXEZOLE %1 10 GR KREM,oxiconazole,114,"therapeutic efficacy, metabolism, serum concentration"
"OXEZOLE %1 DERI SPREYI, COZELTI (20 ML)",oxiconazole,114,"therapeutic efficacy, metabolism, serum concentration"
OXFET 360 MG 30 FILM KAPLI TABLET,deferasirox,714,"serum concentration, risk or severity of adverse effects, absorption"
OXOPANE 10 MG 56 KAP,oxycodone,488,"risk or severity of adverse effects, metabolism, serum concentration"
OXOPANE 20 MG 56 KAP,oxycodone,488,"risk or severity of adverse effects, metabolism, serum concentration"
OXOPANE 5 MG 56 KAP,oxycodone,488,"risk or severity of adverse effects, metabolism, serum concentration"
"OXYGO %0,05 BURUN SPREYI, COZELTI",oxymetazoline,155,"vasoconstricting activities, atrioventricular blocking (AV block) activities, risk or severity of adverse effects"
"OXYNAZ %0,01 PEDIATRIK BURUN SPREYI, COZELTI",oxymetazoline,155,"vasoconstricting activities, atrioventricular blocking (AV block) activities, risk or severity of adverse effects"
"OXYNAZ %0,05 BURUN SPREYI, COZELTI (10 ML)",oxymetazoline,155,"vasoconstricting activities, atrioventricular blocking (AV block) activities, risk or severity of adverse effects"
OZAPRIN 10 MG 28 FTB,olanzapine,622,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
"OZAPRIN 2,5 MG FILM KAPLI TABLET (28 TABLET)",olanzapine,622,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
OZAPRIN 20 MG 28 FTB,olanzapine,622,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
OZAPRIN 5 MG 28 FTB,olanzapine,622,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
OZAPRIN RAPID 10 MG 28 AGIZDA COZUNEBILIR TB,olanzapine,622,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
OZAPRIN RAPID 15 MG 28 AGIZDA COZUNEBILIR TB,olanzapine,622,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
OZAPRIN RAPID 20 MG 28 AGIZDA COZUNEBILIR TB,olanzapine,622,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
OZAPRIN RAPID 5 MG 28 AGIZDA COZUNEBILIR TB,olanzapine,622,"risk or severity of adverse effects, antihypertensive activities, vasoconstricting activities"
"OZEMPİC 0,25 MG ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM, 1 ADET",semaglutide,9,hypoglycemic activities
"OZEMPİC 0,5 MG ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM, 1 ADET",semaglutide,9,hypoglycemic activities
"OZEMPİC 1 MG ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM, 1 ADET",semaglutide,9,hypoglycemic activities
"OZURDEX 0,7 MG INTRAVITREAL IMPLANT",dexamethasone,389,"risk or severity of adverse effects, serum concentration, metabolism"
"Onureg 200 mg Film Kaplı Tablet, 7 ADET",azacitidine,17,"risk or severity of adverse effects, cardiotoxic activities, immunosuppressive activities"
"Onureg 300 mg Film Kaplı Tablet, 7 ADET",azacitidine,17,"risk or severity of adverse effects, cardiotoxic activities, immunosuppressive activities"
PABAL 100 MCG/ML IV ENJEKSIYONLUK COZELTI ICEREN 1 AMPUL,carbetocin,176,"risk or severity of adverse effects, hypotensive activities, orthostatic hypotensive activities"
"PAINOUT ICE %1 DERIYE UYGULANACAK SPREY,COZELTI (100 ML)",diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
PAKSITU 10 MCG/2 ML ENJEKSIYONLUK COZELTI (5 FLAKON),paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
PAKSITU 5 MCG/ML ENJEKSIYONLUK COZELTI (5 FLAKON),paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
PALIGIS 3 MG UZATILMIS SALIMLI TABLET (28 TABLET),paliperidone,580,"risk or severity of adverse effects, QTc-prolonging activities, antihypertensive activities"
PALIGIS 6 MG UZATILMIS SALIMLI TABLET (28 TABLET),paliperidone,580,"risk or severity of adverse effects, QTc-prolonging activities, antihypertensive activities"
PALIGIS 9 MG UZATILMIS SALIMLI TABLET (28 TABLET),paliperidone,580,"risk or severity of adverse effects, QTc-prolonging activities, antihypertensive activities"
"PALLADA % 0.2 GOZ DAMLASI, COZELTI (2,5 ML)",olopatadine,670,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
"PALLADA %0,1 GOZ DAMLASI, COZELTI (5 ML)",olopatadine,670,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
"PALLADA-NS 6,65 MG/ML NAZAL SPREY, COZELTI (15 ML)",olopatadine,670,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
PALODIN 250 MCG/5 ML ENJ COZ ICEREN FLK,palonosetron,185,"metabolism, serotonergic activities, serum concentration"
PALOJECT 250 MCG/5 ML IV ENJ COZ ICEREN 1 AMP,palonosetron,185,"metabolism, serotonergic activities, serum concentration"
PAMIRAY-300 612MG/ML 100 ML 1 FLK,iopamidol,1,risk or severity of adverse effects
PAMIRAY-300 612MG/ML 50 ML 1 FLK,iopamidol,1,risk or severity of adverse effects
PAMIRAY-370 755MG/ML 100 ML 1 FLAKON,iopamidol,1,risk or severity of adverse effects
PANDEV 20 MG 28 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANDEV 40 MG 28 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANDEV 40 MG IV ENJ LIYO TOZ ICEREN 1 FLK,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANOCER 40 MG 14 ENTERIK KAPLI TABLET,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANOCER 40 MG 28 ENTERIK KAPLI TAB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
"PANOLIMUS 0,5 MG 50 KAP",tacrolimus,432,"metabolism, immunosuppressive activities, serum concentration"
PANOLIMUS 1 MG 50 KAP,tacrolimus,432,"metabolism, immunosuppressive activities, serum concentration"
PANOLIMUS 5 MG 50 KAP,tacrolimus,432,"metabolism, immunosuppressive activities, serum concentration"
PANREF 40 MG 14 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANREF 40 MG 28 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTACTIVE 40 MG 28 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTGES 40 MG ENTERIK KAPLI TABLET (28 TABLET),pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTHEC 20 MG 28 ENTERIK TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTHEC 40 MG 14 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTHEC 40 MG 28 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTIKOR 400 MG FILM KAPLI TABLET (30 FILM TABLET),imatinib,622,"metabolism, serum concentration, risk or severity of adverse effects"
PANTO 20 MG 28 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTO 40 MG 14 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTO 40 MG 28 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTOZOL 40 MG IV ENJ. TOZ ICEREN 1 FLK,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTOZOL 40 MG IV ENJEKSIYONLUK LIYOFILIZE TOZ ICEREN FLAKON (10 FLAKON),pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTPAS 40 MG 14 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PANTPAS 40 MG 30 ENTERIK KAPLI TB,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PAPAVERIN 50 MG/2 ML 10 AMP (GALEN),papaverine,178,"risk or severity of adverse effects, hypotensive activities, QTc-prolonging activities"
PAPAVERIN 60 MG/2 ML 10 AMP (GALEN),papaverine,178,"risk or severity of adverse effects, hypotensive activities, QTc-prolonging activities"
PARAFLEX 250 MG 20 TB,chlorzoxazone,412,"risk or severity of adverse effects, metabolism, serum concentration"
PARGICYL 50 MG/5 ML ENJ COZ ICEREN 5 AMP,apomorphine,323,"risk or severity of adverse effects, QTc-prolonging activities, therapeutic efficacy"
PARICAL 10 MCG/2 ML IV ENJ COZ ICEREN 5 AMP,paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
PARICAL 5 MCG/ML IV ENJ COZ ICEREN AMP 1 ML 5 AMP,paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
PARICAVER 10 MCG/2 ML IV ENJ COZ ICEREN AMP (5 AMP),paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
PARICAVER 5 MCG/1 ML IV ENJ COZ ICEREN 5 AMP,paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
PARIDEV 10 MCG/2 ML IV ENJ COZ ICEREN 2 ML 5 AMP,paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
PARIDEV 5 MCG/ML IV ENJ COZ ICEREN 1 ML 5 AMP,paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
"PARIET 20 MG ENTERİK KAPLI TABLET, 28 ADET",rabeprazole,274,"metabolism, serum concentration, risk or severity of adverse effects"
PARIQUEL 10 MCG/2ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL 5 AMPUL,paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
PARIQUEL 5 MCG/ML IV ENJ COZ ICEREN 5 AMP,paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
PARISITOL 10 MCG/2 ML IV ENJ COZ ICEREN AMP 2 ML 5 AMP,paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
PARITOLIN 10 MCG/ML IV ENJEKSIYONLUK COZELTI (5 AMPUL),paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
PARKIPEX 0.25 MG 100 TB,pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
PARKIPEX 1 MG 100 TB,pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
"PARKIPEX ER 0,375 MG UZATILMIS SALIMLI 30 TABLET",pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
"PARKIPEX ER 0,75 MG UZATILMIS SALIMLI 30 TABLET",pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
"PARKIPEX ER 1,5 MG UZATILMIS SALIMLI 30 TABLET",pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
"PARKIPEX ER 2,25 MG UZATILMIS SALIMLI 30 TABLET",pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
PARKIPEX ER 3 MG UZATILMIS SALIMLI 30 TABLET,pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
"PARKIPEX ER 4,5 MG UZATILMIS SALIMLI 30 TABLET",pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
PARKOFF 50 MG / 5 ML ENJEKSIYONLUK/ INFUZYONLUK COZELTI,apomorphine,323,"risk or severity of adverse effects, QTc-prolonging activities, therapeutic efficacy"
PARKYN 0.250 MG 100 TB,pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
PARKYN 1 MG 100 TB,pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
"PARKYN ER 0,375 MG UZATILMIS SALIMLI TABLET (30 TABLET)",pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
"PARKYN ER 0,750 MG UZATILMIS SALIMLI 30 TABLET",pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
"PARKYN ER 1,5 MG UZATILMIS SALIMLI 30 TABLET",pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
"PARKYN ER 2,25 MG UZATILMIS SALIMLI 30 TABLET",pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
PARKYN ER 3 MG UZATILMIS SALIMLI TABLET (30 TABLET),pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
"PARKYN ER 3,75 MG UZATILMIS SALIMLI TABLET (30 TABLET)",pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
"PARKYN ER 4,5 MG UZATILMIS SALIMLI TABLET (30 TABLET)",pramipexole,403,"sedative activities, risk or severity of adverse effects, therapeutic efficacy"
PARLIN 1 MG 30 TB,rasagiline,475,"risk or severity of adverse effects, hypotensive activities, hypertensive activities"
PARLODEL 2.5 MG 30 TB,bromocriptine,653,"risk or severity of adverse effects, serum concentration, hypertensive and vasoconstricting activities"
"PARVISTEN %0,025 GOZ DAMLASI, COZELTI",ketotifen,12,"sedative activities, diagnostic agent, therapeutic efficacy"
PASMOL 40 MG ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN TOZ (1 FLAKON),pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
PATANOL %0.1 5 ML GOZ DAMLASI,olopatadine,670,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
PAUSED 10 MG 21 SERT KAPSUL,lenalidomide,37,"thrombogenic activities, serum concentration, risk or severity of adverse effects"
PAUSED 15 MG 21 SERT KAPSUL,lenalidomide,37,"thrombogenic activities, serum concentration, risk or severity of adverse effects"
PAUSED 25 MG 21 SERT KAPSUL,lenalidomide,37,"thrombogenic activities, serum concentration, risk or severity of adverse effects"
PAUSED 5 MG 21 SERT KAPSUL,lenalidomide,37,"thrombogenic activities, serum concentration, risk or severity of adverse effects"
"PAXAMBIO %0,5 JEL (50 G)",piroxicam,405,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
PAXERA 10 MG 28 FTB,paroxetine,669,"metabolism, risk or severity of adverse effects, antiplatelet activities"
PAXERA 10 MG 56 TB,paroxetine,669,"metabolism, risk or severity of adverse effects, antiplatelet activities"
PAXERA 20 MG 28 FTB,paroxetine,669,"metabolism, risk or severity of adverse effects, antiplatelet activities"
PAXERA 20 MG 56 FTB,paroxetine,669,"metabolism, risk or severity of adverse effects, antiplatelet activities"
PAXERA 30 MG 28 FTB,paroxetine,669,"metabolism, risk or severity of adverse effects, antiplatelet activities"
PAXERA 30 MG 56 TB,paroxetine,669,"metabolism, risk or severity of adverse effects, antiplatelet activities"
PAXERA 40 MG 28 FTB,paroxetine,669,"metabolism, risk or severity of adverse effects, antiplatelet activities"
PAXERA 40 MG 56 TB,paroxetine,669,"metabolism, risk or severity of adverse effects, antiplatelet activities"
"PAXIBAN 2,5 MG FILM KAPLI TABLET (56 TABLET)",apixaban,351,"serum concentration, anticoagulant activities, metabolism"
PAXIBAN 5 MG FILM KAPLI TABLET (56 TABLET),apixaban,351,"serum concentration, anticoagulant activities, metabolism"
PAXIL 20 MG 28 FTB,paroxetine,669,"metabolism, risk or severity of adverse effects, antiplatelet activities"
PAXIL 20 MG 56 FTB,paroxetine,669,"metabolism, risk or severity of adverse effects, antiplatelet activities"
PAZOPANIB-TURGUT 200 MG FILM KAPLI TABLET (30 TABLET),pazopanib,454,"serum concentration, QTc-prolonging activities, metabolism"
PAZOPANIB-TURGUT 400 MG FILM KAPLI TABLET (60 TABLET),pazopanib,454,"serum concentration, QTc-prolonging activities, metabolism"
PEDIFEN 100 MG/5 ML 100 ML SURUP,ibuprofen,424,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
"PEITEL %0,25 MG 30 GR KREM",prednicarbate,251,"risk or severity of adverse effects, serum concentration, hypokalemic activities"
PEMETU 100 MG IV INFUZYONLUK COZELTI HAZIRLAMADA KULLANILACAK KONSANTRE ICIN TOZ (1 FLAKON),pemetrexed,17,"risk or severity of adverse effects, cardiotoxic activities, immunosuppressive activities"
PEMETU 500 MG IV INFUZYONLUK COZELTI HAZIRLAMADA KULLANILACAK KONSANTRE ICIN TOZ (1 FLAKON),pemetrexed,17,"risk or severity of adverse effects, cardiotoxic activities, immunosuppressive activities"
PEMTREX 100 MG INF COZ ICIN TOZ ICEREN 1 FLK,pemetrexed,17,"risk or severity of adverse effects, cardiotoxic activities, immunosuppressive activities"
