drug1_id,drug2_id,drug1_name,drug2_name,interaction_type
DB00584,DB00744,Enalapril,Zileuton,risk or severity of adverse effects
DB00584,DB00749,Enalapril,Etodolac,risk or severity of adverse effects
DB00584,DB00768,Enalapril,Olopatadine,risk or severity of adverse effects
DB00584,DB00784,Enalapril,Mefenamic acid,risk or severity of adverse effects
DB00584,DB00788,Enalapril,Naproxen,risk or severity of adverse effects
DB00584,DB00795,Enalapril,Sulfasalazine,risk or severity of adverse effects
DB00584,DB00812,Enalapril,Phenylbutazone,risk or severity of adverse effects
DB00584,DB00814,Enalapril,Meloxicam,risk or severity of adverse effects
DB00584,DB00821,Enalapril,Carprofen,risk or severity of adverse effects
DB00584,DB00870,Enalapril,Suprofen,risk or severity of adverse effects
DB00584,DB00939,Enalapril,Meclofenamic acid,risk or severity of adverse effects
DB00584,DB00972,Enalapril,Azelastine,risk or severity of adverse effects
DB00584,DB00991,Enalapril,Oxaprozin,risk or severity of adverse effects
DB00584,DB01009,Enalapril,Ketoprofen,risk or severity of adverse effects
DB00584,DB01014,Enalapril,Balsalazide,risk or severity of adverse effects
DB00584,DB01024,Enalapril,Mycophenolic acid,risk or severity of adverse effects
DB00584,DB01050,Enalapril,Ibuprofen,risk or severity of adverse effects
DB00584,DB01097,Enalapril,Leflunomide,risk or severity of adverse effects
DB00584,DB01250,Enalapril,Olsalazine,risk or severity of adverse effects
DB00584,DB01283,Enalapril,Lumiracoxib,risk or severity of adverse effects
DB00584,DB01397,Enalapril,Magnesium salicylate,risk or severity of adverse effects
DB00584,DB01399,Enalapril,Salsalate,risk or severity of adverse effects
DB00584,DB01401,Enalapril,Choline magnesium trisalicylate,risk or severity of adverse effects
DB00584,DB01435,Enalapril,Antipyrine,risk or severity of adverse effects
DB00584,DB01600,Enalapril,Tiaprofenic acid,risk or severity of adverse effects
DB00584,DB01628,Enalapril,Etoricoxib,risk or severity of adverse effects
DB00584,DB02709,Enalapril,Resveratrol,risk or severity of adverse effects
DB00584,DB03585,Enalapril,Oxyphenbutazone,risk or severity of adverse effects
DB00584,DB04552,Enalapril,Niflumic Acid,risk or severity of adverse effects
DB00584,DB04743,Enalapril,Nimesulide,risk or severity of adverse effects
DB00584,DB04817,Enalapril,Metamizole,risk or severity of adverse effects
DB00584,DB04951,Enalapril,Pirfenidone,risk or severity of adverse effects
DB00584,DB05676,Enalapril,Apremilast,risk or severity of adverse effects
DB00584,DB06725,Enalapril,Lornoxicam,risk or severity of adverse effects
DB00584,DB06736,Enalapril,Aceclofenac,risk or severity of adverse effects
DB00584,DB06737,Enalapril,Zaltoprofen,risk or severity of adverse effects
DB00584,DB06739,Enalapril,Seratrodast,risk or severity of adverse effects
DB00584,DB07615,Enalapril,Tranilast,risk or severity of adverse effects
DB00584,DB08439,Enalapril,Parecoxib,risk or severity of adverse effects
DB00584,DB08797,Enalapril,Salicylamide,risk or severity of adverse effects
DB00584,DB08880,Enalapril,Teriflunomide,risk or severity of adverse effects
DB00584,DB08976,Enalapril,Floctafenine,risk or severity of adverse effects
DB00584,DB08981,Enalapril,Fenbufen,risk or severity of adverse effects
DB00584,DB08984,Enalapril,Etofenamate,risk or severity of adverse effects
DB00584,DB08991,Enalapril,Epirizole,risk or severity of adverse effects
DB00584,DB09212,Enalapril,Loxoprofen,risk or severity of adverse effects
DB00584,DB09216,Enalapril,Tolfenamic Acid,risk or severity of adverse effects
DB00584,DB09218,Enalapril,Clonixin,risk or severity of adverse effects
DB00584,DB09288,Enalapril,Propacetamol,risk or severity of adverse effects
DB00584,DB12598,Enalapril,Nafamostat,risk or severity of adverse effects
DB00584,DB13063,Enalapril,Parthenolide,risk or severity of adverse effects
DB00584,DB13167,Enalapril,Alclofenac,risk or severity of adverse effects
DB00584,DB13346,Enalapril,Bufexamac,risk or severity of adverse effects
DB00584,DB09084,Enalapril,Benzydamine,risk or severity of adverse effects
DB00584,DB01392,Enalapril,Yohimbine,antihypertensive activities
DB00584,DB00673,Enalapril,Aprepitant,serum concentration
DB00584,DB08907,Enalapril,Canagliflozin,risk or severity of renal failure and hyperkalemia
DB00584,DB01395,Enalapril,Drospirenone,hyperkalemic activities
DB00584,DB00700,Enalapril,Eplerenone,hyperkalemic activities
DB00584,DB06196,Enalapril,Icatibant,antihypertensive activities
DB00584,DB00877,Enalapril,Sirolimus,risk or severity of angioedema
DB00584,DB00697,Enalapril,Tizanidine,risk or severity of hypotension
DB00584,DB06212,Enalapril,Tolvaptan,hyperkalemic activities
DB00584,DB01254,Enalapril,Dasatinib,serum concentration
DB00585,DB01254,Nizatidine,Dasatinib,absorption
DB00585,DB00705,Nizatidine,Delavirdine,absorption
DB00585,DB06589,Nizatidine,Pazopanib,absorption
DB00585,DB00884,Nizatidine,Risedronate,absorption
DB00585,DB08881,Nizatidine,Vemurafenib,serum concentration
DB00585,DB01026,Nizatidine,Ketoconazole,serum concentration
DB00585,DB00895,Nizatidine,Benzylpenicilloyl Polylysine,diagnostic agent
DB00585,DB01072,Nizatidine,Atazanavir,serum concentration
DB00585,DB06616,Nizatidine,Bosutinib,serum concentration
DB00585,DB01066,Nizatidine,Cefditoren,serum concentration
DB00585,DB01167,Nizatidine,Itraconazole,serum concentration
DB00585,DB09027,Nizatidine,Ledipasvir,serum concentration
DB00585,DB04868,Nizatidine,Nilotinib,serum concentration
DB00585,DB01263,Nizatidine,Posaconazole,serum concentration
DB00585,DB08864,Nizatidine,Rilpivirine,serum concentration
DB00585,DB11642,Nizatidine,Pitolisant,serum concentration
DB00585,DB11633,Nizatidine,Isavuconazole,serum concentration
DB00585,DB00847,Nizatidine,Cysteamine,therapeutic efficacy
DB00585,DB06698,Nizatidine,Betahistine,therapeutic efficacy
DB00585,DB09280,Nizatidine,Lumacaftor,serum concentration
DB00585,DB01416,Nizatidine,Cefpodoxime,absorption
DB00585,DB01112,Nizatidine,Cefuroxime,absorption
DB00585,DB08912,Nizatidine,Dabrafenib,serum concentration
DB00585,DB06701,Nizatidine,Dexmethylphenidate,absorption
DB00585,DB01319,Nizatidine,Fosamprenavir,serum concentration
DB00585,DB01592,Nizatidine,Iron,absorption
DB00585,DB09146,Nizatidine,Iron saccharate,absorption
DB00585,DB01232,Nizatidine,Saquinavir,serum concentration
DB00585,DB01273,Nizatidine,Varenicline,serum concentration
DB00585,DB00852,Nizatidine,Pseudoephedrine,sedative activities
DB00585,DB00937,Nizatidine,Diethylpropion,sedative activities
DB00585,DB01255,Nizatidine,Lisdexamfetamine,sedative activities
DB00585,DB01576,Nizatidine,Dextroamphetamine,sedative activities
DB00585,DB00865,Nizatidine,Benzphetamine,sedative activities
DB00585,DB01365,Nizatidine,Mephentermine,sedative activities
DB00585,DB01577,Nizatidine,Methamphetamine,sedative activities
DB00585,DB09352,Nizatidine,Hydroxyamphetamine,sedative activities
DB00585,DB11901,Nizatidine,Apalutamide,serum concentration
DB00586,DB01419,Diclofenac,Antrafenine,risk or severity of adverse effects
DB00586,DB06774,Diclofenac,Capsaicin,risk or severity of adverse effects
DB00586,DB00856,Diclofenac,Chlorphenesin,risk or severity of adverse effects
DB00586,DB00720,Diclofenac,Clodronic Acid,risk or severity of adverse effects
DB00586,DB00620,Diclofenac,Triamcinolone,risk or severity of adverse effects
DB00586,DB08910,Diclofenac,Pomalidomide,risk or severity of adverse effects
DB00586,DB09213,Diclofenac,Dexibuprofen,risk or severity of adverse effects
DB00586,DB11079,Diclofenac,Trolamine salicylate,risk or severity of adverse effects
DB00586,DB06589,Diclofenac,Pazopanib,serum concentration
DB00586,DB08976,Diclofenac,Floctafenine,risk or severity of adverse effects
DB00586,DB06207,Diclofenac,Silodosin,serum concentration
DB00586,DB01030,Diclofenac,Topotecan,serum concentration
DB00586,DB13783,Diclofenac,Acemetacin,risk or severity of adverse effects
DB00586,DB02703,Diclofenac,Fusidic Acid,serum concentration
DB00586,DB09195,Diclofenac,Lorpiprazole,serum concentration
DB00586,DB09214,Diclofenac,Dexketoprofen,risk or severity of adverse effects
DB00586,DB09285,Diclofenac,Morniflumate,risk or severity of adverse effects
DB00586,DB04865,Diclofenac,Omacetaxine mepesuccinate,risk or severity of bleeding
DB00586,DB09295,Diclofenac,Talniflumate,risk or severity of adverse effects
DB00586,DB13615,Diclofenac,Mifamurtide,therapeutic efficacy
DB00586,DB06616,Diclofenac,Bosutinib,serum concentration
DB00586,DB00872,Diclofenac,Conivaptan,serum concentration
DB00586,DB09075,Diclofenac,Edoxaban,serum concentration
DB00586,DB11642,Diclofenac,Pitolisant,serum concentration
DB00586,DB00997,Diclofenac,Doxorubicin,serum concentration
DB00586,DB08912,Diclofenac,Dabrafenib,serum concentration
DB00586,DB11633,Diclofenac,Isavuconazole,serum concentration
DB00586,DB00834,Diclofenac,Mifepristone,serum concentration
DB00586,DB00648,Diclofenac,Mitotane,serum concentration
DB00586,DB00695,Diclofenac,Furosemide,therapeutic efficacy
DB00586,DB00887,Diclofenac,Bumetanide,therapeutic efficacy
DB00586,DB00903,Diclofenac,Etacrynic acid,therapeutic efficacy
DB00586,DB02925,Diclofenac,Piretanide,therapeutic efficacy
DB00586,DB01325,Diclofenac,Quinethazone,therapeutic efficacy
DB00586,DB00774,Diclofenac,Hydroflumethiazide,therapeutic efficacy
DB00586,DB01021,Diclofenac,Trichlormethiazide,therapeutic efficacy
DB00586,DB08881,Diclofenac,Vemurafenib,serum concentration
DB00586,DB09118,Diclofenac,Stiripentol,serum concentration
DB00586,DB09449,Diclofenac,Sodium phosphate,nephrotoxic activities
DB00586,DB12364,Diclofenac,Betrixaban,risk or severity of bleeding
DB00586,DB00615,Diclofenac,Rifabutin,metabolism
DB00586,DB00976,Diclofenac,Telithromycin,metabolism
DB00586,DB01026,Diclofenac,Ketoconazole,metabolism
DB00586,DB01072,Diclofenac,Atazanavir,metabolism
DB00586,DB01149,Diclofenac,Nefazodone,metabolism
DB00586,DB01167,Diclofenac,Itraconazole,metabolism
DB00586,DB01211,Diclofenac,Clarithromycin,metabolism
DB00586,DB01232,Diclofenac,Saquinavir,metabolism
DB00586,DB01264,Diclofenac,Darunavir,metabolism
DB00586,DB01263,Diclofenac,Posaconazole,metabolism
DB00586,DB01601,Diclofenac,Lopinavir,metabolism
DB00586,DB05521,Diclofenac,Telaprevir,metabolism
DB00586,DB08873,Diclofenac,Boceprevir,metabolism
DB00586,DB09054,Diclofenac,Idelalisib,metabolism
DB00586,DB09065,Diclofenac,Cobicistat,metabolism
DB00586,DB08899,Diclofenac,Enzalutamide,serum concentration
DB00586,DB06290,Diclofenac,Simeprevir,serum concentration
DB00586,DB01590,Diclofenac,Everolimus,serum concentration
DB00586,DB00697,Diclofenac,Tizanidine,serum concentration
DB00586,DB00622,Diclofenac,Nicardipine,serum concentration
DB00586,DB00705,Diclofenac,Delavirdine,serum concentration
DB00586,DB01118,Diclofenac,Amiodarone,serum concentration
DB00586,DB01124,Diclofenac,Tolbutamide,serum concentration
DB00586,DB01241,Diclofenac,Gemfibrozil,serum concentration
DB00586,DB01101,Diclofenac,Capecitabine,serum concentration
DB00586,DB06595,Diclofenac,Midostaurin,serum concentration
DB00586,DB09167,Diclofenac,Dosulepin,serum concentration
DB00586,DB14033,Diclofenac,Acetyl sulfisoxazole,serum concentration
DB00586,DB00712,Diclofenac,Flurbiprofen,risk or severity of adverse effects
DB00586,DB00963,Diclofenac,Bromfenac,risk or severity of adverse effects
DB00586,DB06802,Diclofenac,Nepafenac,risk or severity of adverse effects
DB00586,DB00605,Diclofenac,Sulindac,risk or severity of adverse effects
DB00586,DB00608,Diclofenac,Chloroquine,risk or severity of adverse effects
DB00586,DB00688,Diclofenac,Mycophenolate mofetil,risk or severity of adverse effects
DB00586,DB00735,Diclofenac,Naftifine,risk or severity of adverse effects
DB00586,DB00744,Diclofenac,Zileuton,risk or severity of adverse effects
DB00586,DB00749,Diclofenac,Etodolac,risk or severity of adverse effects
DB00586,DB00768,Diclofenac,Olopatadine,risk or severity of adverse effects
DB00586,DB00784,Diclofenac,Mefenamic acid,risk or severity of adverse effects
DB00586,DB00788,Diclofenac,Naproxen,risk or severity of adverse effects
DB00586,DB00795,Diclofenac,Sulfasalazine,risk or severity of adverse effects
DB00586,DB00812,Diclofenac,Phenylbutazone,risk or severity of adverse effects
DB00586,DB00814,Diclofenac,Meloxicam,risk or severity of adverse effects
DB00586,DB00821,Diclofenac,Carprofen,risk or severity of adverse effects
DB00586,DB00861,Diclofenac,Diflunisal,risk or severity of adverse effects
DB00586,DB00870,Diclofenac,Suprofen,risk or severity of adverse effects
DB00586,DB00936,Diclofenac,Salicylic acid,risk or severity of adverse effects
DB00586,DB00939,Diclofenac,Meclofenamic acid,risk or severity of adverse effects
DB00586,DB00945,Diclofenac,Acetylsalicylic acid,risk or severity of adverse effects
DB00586,DB00972,Diclofenac,Azelastine,risk or severity of adverse effects
DB00586,DB00991,Diclofenac,Oxaprozin,risk or severity of adverse effects
DB00586,DB01009,Diclofenac,Ketoprofen,risk or severity of adverse effects
DB00586,DB01014,Diclofenac,Balsalazide,risk or severity of adverse effects
DB00586,DB01024,Diclofenac,Mycophenolic acid,risk or severity of adverse effects
DB00586,DB01050,Diclofenac,Ibuprofen,risk or severity of adverse effects
DB00586,DB01097,Diclofenac,Leflunomide,risk or severity of adverse effects
DB00586,DB01250,Diclofenac,Olsalazine,risk or severity of adverse effects
DB00586,DB01283,Diclofenac,Lumiracoxib,risk or severity of adverse effects
DB00586,DB01397,Diclofenac,Magnesium salicylate,risk or severity of adverse effects
DB00586,DB01399,Diclofenac,Salsalate,risk or severity of adverse effects
DB00586,DB01401,Diclofenac,Choline magnesium trisalicylate,risk or severity of adverse effects
DB00586,DB01435,Diclofenac,Antipyrine,risk or severity of adverse effects
DB00586,DB01600,Diclofenac,Tiaprofenic acid,risk or severity of adverse effects
DB00586,DB01628,Diclofenac,Etoricoxib,risk or severity of adverse effects
DB00586,DB02709,Diclofenac,Resveratrol,risk or severity of adverse effects
DB00586,DB03585,Diclofenac,Oxyphenbutazone,risk or severity of adverse effects
DB00586,DB04552,Diclofenac,Niflumic Acid,risk or severity of adverse effects
DB00586,DB04743,Diclofenac,Nimesulide,risk or severity of adverse effects
DB00586,DB04817,Diclofenac,Metamizole,risk or severity of adverse effects
DB00586,DB04951,Diclofenac,Pirfenidone,risk or severity of adverse effects
DB00586,DB05676,Diclofenac,Apremilast,risk or severity of adverse effects
DB00586,DB06196,Diclofenac,Icatibant,risk or severity of adverse effects
DB00586,DB06725,Diclofenac,Lornoxicam,risk or severity of adverse effects
DB00586,DB06736,Diclofenac,Aceclofenac,risk or severity of adverse effects
DB00586,DB06737,Diclofenac,Zaltoprofen,risk or severity of adverse effects
DB00586,DB06739,Diclofenac,Seratrodast,risk or severity of adverse effects
DB00586,DB07615,Diclofenac,Tranilast,risk or severity of adverse effects
DB00586,DB08439,Diclofenac,Parecoxib,risk or severity of adverse effects
DB00586,DB08797,Diclofenac,Salicylamide,risk or severity of adverse effects
DB00586,DB08880,Diclofenac,Teriflunomide,risk or severity of adverse effects
DB00586,DB08981,Diclofenac,Fenbufen,risk or severity of adverse effects
DB00586,DB08984,Diclofenac,Etofenamate,risk or severity of adverse effects
DB00586,DB08991,Diclofenac,Epirizole,risk or severity of adverse effects
DB00586,DB09212,Diclofenac,Loxoprofen,risk or severity of adverse effects
DB00586,DB09216,Diclofenac,Tolfenamic Acid,risk or severity of adverse effects
DB00586,DB09218,Diclofenac,Clonixin,risk or severity of adverse effects
DB00586,DB09288,Diclofenac,Propacetamol,risk or severity of adverse effects
DB00586,DB11672,Diclofenac,Curcumin,risk or severity of adverse effects
DB00586,DB12598,Diclofenac,Nafamostat,risk or severity of adverse effects
DB00586,DB13063,Diclofenac,Parthenolide,risk or severity of adverse effects
DB00586,DB13167,Diclofenac,Alclofenac,risk or severity of adverse effects
DB00586,DB13346,Diclofenac,Bufexamac,risk or severity of adverse effects
DB00586,DB09084,Diclofenac,Benzydamine,risk or severity of adverse effects
DB00586,DB08916,Diclofenac,Afatinib,serum concentration
DB00586,DB11901,Diclofenac,Apalutamide,serum concentration
DB00586,DB01394,Diclofenac,Colchicine,serum concentration
DB00586,DB06695,Diclofenac,Dabigatran etexilate,serum concentration of active metabolites
DB00586,DB01609,Diclofenac,Deferasirox,serum concentration
DB00586,DB01589,Diclofenac,Quazepam,serum concentration
DB00586,DB09280,Diclofenac,Lumacaftor,serum concentration
DB00586,DB06717,Diclofenac,Fosaprepitant,serum concentration
DB00586,DB08820,Diclofenac,Ivacaftor,serum concentration
DB00586,DB09027,Diclofenac,Ledipasvir,serum concentration
DB00586,DB08933,Diclofenac,Luliconazole,serum concentration
DB00586,DB09049,Diclofenac,Naloxegol,serum concentration
DB00586,DB09048,Diclofenac,Netupitant,serum concentration
DB00586,DB00684,Diclofenac,Tobramycin,excretion rate of higher serum level
DB00586,DB00798,Diclofenac,Gentamicin,excretion rate of higher serum level
DB00586,DB01082,Diclofenac,Streptomycin,excretion rate of higher serum level
DB00586,DB00955,Diclofenac,Netilmicin,excretion rate of higher serum level
DB00586,DB01172,Diclofenac,Kanamycin,excretion rate of higher serum level
DB00586,DB01421,Diclofenac,Paromomycin,excretion rate of higher serum level
DB00586,DB03615,Diclofenac,Ribostamycin,excretion rate of higher serum level
DB00586,DB06696,Diclofenac,Arbekacin,excretion rate of higher serum level
DB00586,DB12615,Diclofenac,Plazomicin,excretion rate of higher serum level
DB00586,DB00783,Diclofenac,Estradiol,thrombogenic activities
DB00586,DB00890,Diclofenac,Dienestrol,thrombogenic activities
DB00586,DB00977,Diclofenac,Ethinyl Estradiol,thrombogenic activities
DB00586,DB01357,Diclofenac,Mestranol,thrombogenic activities
DB00586,DB04575,Diclofenac,Quinestrol,thrombogenic activities
DB00586,DB04573,Diclofenac,Estriol,thrombogenic activities
DB00586,DB09070,Diclofenac,Tibolone,thrombogenic activities
